city,strategy,scenario,pct,seed,flood_reduction,mean_hm,food_mln_lbs,carbon_tons_co2_yr,runoff_acre_feet,elapsed_s,saturated
"San Antonio, TX",random,all_ff,25,2,23.88,0.3549000024795532,397.215,163559.0,9892.8,0.876,False
"San Antonio, TX",random,all_ff,25,3,23.88,0.3549000024795532,397.215,163559.0,9892.8,0.873,False
"San Antonio, TX",random,all_ff,25,4,23.88,0.3549000024795532,397.215,163559.0,9892.8,0.878,False
"San Antonio, TX",random,all_ff,25,5,23.88,0.3549000024795532,397.215,163559.0,9892.8,0.874,False
"San Antonio, TX",random,all_ff,25,6,23.88,0.3549000024795532,397.215,163559.0,9892.8,0.876,False
"San Antonio, TX",random,all_ff,25,7,23.88,0.3549000024795532,397.215,163559.0,9892.8,0.9,False
"San Antonio, TX",random,all_ff,25,8,23.88,0.3549000024795532,397.215,163559.0,9892.8,0.897,False
"San Antonio, TX",random,all_ff,25,9,23.88,0.3549000024795532,397.215,163559.0,9892.8,0.898,False
"San Antonio, TX",random,all_ff,50,0,24.3,0.40709999203681946,794.429,327117.9,9560.2,0.908,False
"San Antonio, TX",random,all_ff,50,1,24.29,0.40709999203681946,794.429,327117.9,9568.0,0.888,False
"San Antonio, TX",random,all_ff,50,2,24.29,0.40709999203681946,794.429,327117.9,9568.0,0.884,False
"San Antonio, TX",random,all_ff,50,3,24.29,0.40709999203681946,794.429,327117.9,9568.0,0.887,False
"San Antonio, TX",random,all_ff,50,4,24.29,0.40709999203681946,794.429,327117.9,9568.0,0.87,False
"San Antonio, TX",random,all_ff,50,5,24.29,0.40709999203681946,794.429,327117.9,9568.0,0.866,False
"San Antonio, TX",random,all_ff,50,6,24.29,0.40720000863075256,794.429,327117.9,9568.0,0.881,False
"San Antonio, TX",random,all_ff,50,7,24.29,0.40720000863075256,794.429,327117.9,9568.0,0.889,False
"San Antonio, TX",random,all_ff,50,8,24.3,0.40709999203681946,794.429,327117.9,9560.2,0.929,False
"San Antonio, TX",random,all_ff,50,9,24.29,0.40720000863075256,794.429,327117.9,9568.0,0.898,False
"San Antonio, TX",random,all_hd,10,0,23.17,0.3043999969959259,0.0,0.0,10471.4,0.867,False
"San Antonio, TX",random,all_hd,10,1,23.17,0.3043999969959259,0.0,0.0,10471.4,0.858,False
"San Antonio, TX",random,all_hd,10,2,23.17,0.3043999969959259,0.0,0.0,10471.4,0.855,False
"San Antonio, TX",random,all_hd,10,3,23.17,0.3043999969959259,0.0,0.0,10471.4,0.857,False
"San Antonio, TX",random,all_hd,10,4,23.17,0.3043999969959259,0.0,0.0,10471.4,0.863,False
"San Antonio, TX",random,all_hd,10,5,23.17,0.3043999969959259,0.0,0.0,10471.4,0.865,False
"San Antonio, TX",random,all_hd,10,6,23.17,0.3043999969959259,0.0,0.0,10471.4,0.862,False
"San Antonio, TX",random,all_hd,10,7,23.17,0.3043999969959259,0.0,0.0,10471.4,0.859,False
"San Antonio, TX",random,all_hd,10,8,23.17,0.3043999969959259,0.0,0.0,10471.4,0.854,False
"San Antonio, TX",random,all_hd,10,9,23.17,0.3043999969959259,0.0,0.0,10471.4,0.861,False
"San Antonio, TX",random,all_hd,25,0,22.72,0.3000999987125397,0.0,0.0,10849.0,0.859,False
"San Antonio, TX",random,all_hd,25,1,22.72,0.3000999987125397,0.0,0.0,10849.0,0.861,False
"San Antonio, TX",random,all_hd,25,2,22.72,0.3000999987125397,0.0,0.0,10849.0,0.866,False
"San Antonio, TX",random,all_hd,25,3,22.72,0.3000999987125397,0.0,0.0,10849.0,0.854,False
"San Antonio, TX",random,all_hd,25,4,22.72,0.3000999987125397,0.0,0.0,10849.0,0.924,False
"San Antonio, TX",random,all_hd,25,5,22.72,0.3000999987125397,0.0,0.0,10849.0,0.887,False
"San Antonio, TX",random,all_hd,25,6,22.72,0.3000999987125397,0.0,0.0,10849.0,0.858,False
"San Antonio, TX",random,all_hd,25,7,22.72,0.3000999987125397,0.0,0.0,10849.0,0.843,False
"San Antonio, TX",random,all_hd,25,8,22.72,0.3000999987125397,0.0,0.0,10849.0,0.845,False
"San Antonio, TX",random,all_hd,25,9,22.72,0.3000999987125397,0.0,0.0,10849.0,0.844,False
"San Antonio, TX",random,all_hd,50,0,21.98,0.29269999265670776,0.0,0.0,11488.7,0.854,False
"San Antonio, TX",random,all_hd,50,1,21.98,0.29260000586509705,0.0,0.0,11488.7,0.858,False
"San Antonio, TX",random,all_hd,50,2,21.98,0.29269999265670776,0.0,0.0,11488.7,0.851,False
"San Antonio, TX",random,all_hd,50,3,21.98,0.29260000586509705,0.0,0.0,11488.7,0.85,False
"San Antonio, TX",random,all_hd,50,4,21.98,0.29260000586509705,0.0,0.0,11488.7,0.848,False
"San Antonio, TX",random,all_hd,50,5,21.97,0.29260000586509705,0.0,0.0,11497.5,0.842,False
"San Antonio, TX",random,all_hd,50,6,21.98,0.29269999265670776,0.0,0.0,11488.7,0.866,False
"San Antonio, TX",random,all_hd,50,7,21.98,0.29260000586509705,0.0,0.0,11488.7,0.857,False
"San Antonio, TX",random,all_hd,50,8,21.97,0.29269999265670776,0.0,0.0,11497.5,0.847,False
"San Antonio, TX",random,all_hd,50,9,21.98,0.29269999265670776,0.0,0.0,11488.7,0.842,False
"San Antonio, TX",flood-focused,all_gi,10,0,25.51,0.328900009393692,0.0,37384.6,8640.8,0.914,False
"San Antonio, TX",flood-focused,all_gi,10,1,25.51,0.328900009393692,0.0,37384.6,8640.8,0.899,False
"San Antonio, TX",flood-focused,all_gi,10,2,25.51,0.328900009393692,0.0,37384.6,8640.8,0.896,False
"San Antonio, TX",flood-focused,all_gi,10,3,25.51,0.328900009393692,0.0,37384.6,8640.8,0.902,False
"San Antonio, TX",flood-focused,all_gi,10,4,25.51,0.328900009393692,0.0,37384.6,8640.8,0.907,False
"San Antonio, TX",flood-focused,all_gi,10,5,25.51,0.328900009393692,0.0,37384.6,8640.8,0.915,False
"San Antonio, TX",flood-focused,all_gi,10,6,25.51,0.328900009393692,0.0,37384.6,8640.8,0.919,False
"San Antonio, TX",flood-focused,all_gi,10,7,25.51,0.328900009393692,0.0,37384.6,8640.8,0.913,False
"San Antonio, TX",flood-focused,all_gi,10,8,25.51,0.328900009393692,0.0,37384.6,8640.8,0.906,False
"San Antonio, TX",flood-focused,all_gi,10,9,25.51,0.328900009393692,0.0,37384.6,8640.8,0.905,False
"San Antonio, TX",flood-focused,all_gi,25,0,28.57,0.365200012922287,0.0,93462.3,6558.7,0.95,False
"San Antonio, TX",flood-focused,all_gi,25,1,28.57,0.365200012922287,0.0,93462.3,6558.7,0.953,False
"San Antonio, TX",flood-focused,all_gi,25,2,28.57,0.365200012922287,0.0,93462.3,6558.7,0.949,False
"San Antonio, TX",flood-focused,all_gi,25,3,28.57,0.365200012922287,0.0,93462.3,6558.7,0.949,False
"San Antonio, TX",flood-focused,all_gi,25,4,28.57,0.365200012922287,0.0,93462.3,6558.7,0.95,False
"San Antonio, TX",flood-focused,all_gi,25,5,28.57,0.365200012922287,0.0,93462.3,6558.7,0.952,False
"San Antonio, TX",flood-focused,all_gi,25,6,28.57,0.365200012922287,0.0,93462.3,6558.7,0.95,False
"San Antonio, TX",flood-focused,all_gi,25,7,28.57,0.365200012922287,0.0,93462.3,6558.7,0.948,False
"San Antonio, TX",flood-focused,all_gi,25,8,28.57,0.365200012922287,0.0,93462.3,6558.7,0.943,False
"San Antonio, TX",flood-focused,all_gi,25,9,28.57,0.365200012922287,0.0,93462.3,6558.7,0.944,False
"San Antonio, TX",flood-focused,all_gi,50,0,33.67,0.4284999966621399,0.0,186924.5,3789.1,1.048,False
"San Antonio, TX",flood-focused,all_gi,50,1,33.67,0.4284999966621399,0.0,186924.5,3789.1,1.053,False
"San Antonio, TX",flood-focused,all_gi,50,2,33.66,0.4284999966621399,0.0,186924.5,3793.7,1.042,False
"San Antonio, TX",flood-focused,all_gi,50,3,33.66,0.4284999966621399,0.0,186924.5,3793.7,1.042,False
"San Antonio, TX",flood-focused,all_gi,50,4,33.66,0.4284999966621399,0.0,186924.5,3793.7,1.053,False
"San Antonio, TX",flood-focused,all_gi,50,5,33.67,0.4284999966621399,0.0,186924.5,3789.1,1.06,False
"San Antonio, TX",flood-focused,all_gi,50,6,33.67,0.4284999966621399,0.0,186924.5,3789.1,1.048,False
"San Antonio, TX",flood-focused,all_gi,50,7,33.67,0.4284999966621399,0.0,186924.5,3789.1,1.037,False
"San Antonio, TX",flood-focused,all_gi,50,8,33.66,0.4284999966621399,0.0,186924.5,3793.7,1.047,False
"San Antonio, TX",flood-focused,all_gi,50,9,33.67,0.4284999966621399,0.0,186924.5,3789.1,1.037,False
"San Antonio, TX",flood-focused,all_ff,10,0,23.63,0.3253999948501587,158.884,65423.0,10094.2,0.891,False
"San Antonio, TX",flood-focused,all_ff,10,1,23.63,0.3253999948501587,158.884,65423.0,10094.2,0.905,False
"San Antonio, TX",flood-focused,all_ff,10,2,23.63,0.3253999948501587,158.884,65423.0,10094.2,0.888,False
"San Antonio, TX",flood-focused,all_ff,10,3,23.63,0.3253999948501587,158.884,65423.0,10094.2,0.934,False
"San Antonio, TX",flood-focused,all_ff,10,4,23.63,0.3253999948501587,158.884,65423.0,10094.2,0.919,False
"San Antonio, TX",flood-focused,all_ff,10,5,23.63,0.3253999948501587,158.884,65423.0,10094.2,0.908,False
"San Antonio, TX",flood-focused,all_ff,10,6,23.63,0.3253999948501587,158.884,65423.0,10094.2,0.896,False
"San Antonio, TX",flood-focused,all_ff,10,7,23.63,0.3253999948501587,158.884,65423.0,10094.2,0.895,False
"San Antonio, TX",flood-focused,all_ff,10,8,23.63,0.3253999948501587,158.884,65423.0,10094.2,0.896,False
"San Antonio, TX",flood-focused,all_ff,10,9,23.63,0.3253999948501587,158.884,65423.0,10094.2,0.898,False
"San Antonio, TX",flood-focused,all_ff,25,0,23.87,0.3555000126361847,397.215,163559.0,9900.8,0.942,False
"San Antonio, TX",flood-focused,all_ff,25,1,23.87,0.3555999994277954,397.215,163559.0,9900.8,0.939,False
"San Antonio, TX",flood-focused,all_ff,25,2,23.87,0.3555000126361847,397.215,163559.0,9900.8,0.941,False
"San Antonio, TX",flood-focused,all_ff,25,3,23.87,0.3555000126361847,397.215,163559.0,9900.8,0.946,False
"San Antonio, TX",flood-focused,all_ff,25,4,23.87,0.3555000126361847,397.215,163559.0,9900.8,0.944,False
"San Antonio, TX",flood-focused,all_ff,25,5,23.87,0.3555999994277954,397.215,163559.0,9900.8,0.946,False
"San Antonio, TX",flood-focused,all_ff,25,6,23.87,0.3555999994277954,397.215,163559.0,9900.8,0.945,False
"San Antonio, TX",flood-focused,all_ff,25,7,23.87,0.3555000126361847,397.215,163559.0,9900.8,0.941,False
"San Antonio, TX",flood-focused,all_ff,25,8,23.87,0.3555000126361847,397.215,163559.0,9900.8,0.972,False
"San Antonio, TX",flood-focused,all_ff,25,9,23.87,0.3555999994277954,397.215,163559.0,9900.8,0.949,False
"San Antonio, TX",flood-focused,all_ff,50,0,24.28,0.4081000089645386,794.429,327117.9,9575.9,1.05,False
"San Antonio, TX",flood-focused,all_ff,50,1,24.28,0.4081999957561493,794.429,327117.9,9575.9,1.04,False
"San Antonio, TX",flood-focused,all_ff,50,2,24.28,0.4081000089645386,794.429,327117.9,9575.9,1.038,False
"San Antonio, TX",flood-focused,all_ff,50,3,24.28,0.4081999957561493,794.429,327117.9,9575.9,1.039,False
"San Antonio, TX",flood-focused,all_ff,50,4,24.28,0.4081000089645386,794.429,327117.9,9575.9,1.033,False
"San Antonio, TX",flood-focused,all_ff,50,5,24.28,0.4081999957561493,794.429,327117.9,9575.9,1.034,False
"San Antonio, TX",flood-focused,all_ff,50,6,24.28,0.4081999957561493,794.429,327117.9,9575.9,1.047,False
"San Antonio, TX",flood-focused,all_ff,50,7,24.28,0.4081000089645386,794.429,327117.9,9575.9,1.035,False
"San Antonio, TX",flood-focused,all_ff,50,8,24.28,0.4081000089645386,794.429,327117.9,9575.9,1.051,False
"San Antonio, TX",flood-focused,all_ff,50,9,24.28,0.4081000089645386,794.429,327117.9,9575.9,1.041,False
"San Antonio, TX",flood-focused,all_hd,10,0,23.19,0.3046000003814697,0.0,0.0,10454.8,0.887,False
"San Antonio, TX",flood-focused,all_hd,10,1,23.19,0.3046000003814697,0.0,0.0,10454.8,0.893,False
"San Antonio, TX",flood-focused,all_hd,10,2,23.19,0.3046000003814697,0.0,0.0,10454.8,0.887,False
"San Antonio, TX",flood-focused,all_hd,10,3,23.19,0.3046000003814697,0.0,0.0,10454.8,0.886,False
"San Antonio, TX",flood-focused,all_hd,10,4,23.19,0.3046000003814697,0.0,0.0,10454.8,0.887,False
"San Antonio, TX",flood-focused,all_hd,10,5,23.19,0.3046000003814697,0.0,0.0,10454.8,0.888,False
"San Antonio, TX",flood-focused,all_hd,10,6,23.19,0.3046000003814697,0.0,0.0,10454.8,0.887,False
"San Antonio, TX",flood-focused,all_hd,10,7,23.19,0.3046000003814697,0.0,0.0,10454.8,0.896,False
"San Antonio, TX",flood-focused,all_hd,10,8,23.19,0.3046000003814697,0.0,0.0,10454.8,0.888,False
"San Antonio, TX",flood-focused,all_hd,10,9,23.19,0.3046000003814697,0.0,0.0,10454.8,0.889,False
"San Antonio, TX",flood-focused,all_hd,25,0,22.78,0.30059999227523804,0.0,0.0,10798.2,0.931,False
"San Antonio, TX",flood-focused,all_hd,25,1,22.78,0.30059999227523804,0.0,0.0,10798.2,0.937,False
"San Antonio, TX",flood-focused,all_hd,25,2,22.78,0.30059999227523804,0.0,0.0,10798.2,0.937,False
"San Antonio, TX",flood-focused,all_hd,25,3,22.78,0.30059999227523804,0.0,0.0,10798.2,0.958,False
"San Antonio, TX",flood-focused,all_hd,25,4,22.78,0.30059999227523804,0.0,0.0,10798.2,0.938,False
"San Antonio, TX",flood-focused,all_hd,25,5,22.78,0.30059999227523804,0.0,0.0,10798.2,0.943,False
"San Antonio, TX",flood-focused,all_hd,25,6,22.78,0.30059999227523804,0.0,0.0,10798.2,0.943,False
"San Antonio, TX",flood-focused,all_hd,25,7,22.78,0.30059999227523804,0.0,0.0,10798.2,0.993,False
"San Antonio, TX",flood-focused,all_hd,25,8,22.78,0.30059999227523804,0.0,0.0,10798.2,0.951,False
"San Antonio, TX",flood-focused,all_hd,25,9,22.78,0.30059999227523804,0.0,0.0,10798.2,0.933,False
"San Antonio, TX",flood-focused,all_hd,50,0,22.09,0.29339998960494995,0.0,0.0,11392.1,1.029,False
"San Antonio, TX",flood-focused,all_hd,50,1,22.08,0.29350000619888306,0.0,0.0,11400.8,1.029,False
"San Antonio, TX",flood-focused,all_hd,50,2,22.08,0.29339998960494995,0.0,0.0,11400.8,1.254,False
"San Antonio, TX",flood-focused,all_hd,50,3,22.08,0.29350000619888306,0.0,0.0,11400.8,1.087,False
"San Antonio, TX",flood-focused,all_hd,50,4,22.08,0.29339998960494995,0.0,0.0,11400.8,1.041,False
"San Antonio, TX",flood-focused,all_hd,50,5,22.08,0.29350000619888306,0.0,0.0,11400.8,1.036,False
"San Antonio, TX",flood-focused,all_hd,50,6,22.08,0.29339998960494995,0.0,0.0,11400.8,1.036,False
"San Antonio, TX",flood-focused,all_hd,50,7,22.08,0.29339998960494995,0.0,0.0,11400.8,1.082,False
"San Antonio, TX",flood-focused,all_hd,50,8,22.08,0.29339998960494995,0.0,0.0,11400.8,1.046,False
"San Antonio, TX",flood-focused,all_hd,50,9,22.08,0.29339998960494995,0.0,0.0,11400.8,17.028,False
"San Antonio, TX",cooling-focused,all_gi,10,0,25.49,0.32919999957084656,0.0,37384.6,8655.5,1.065,False
"San Antonio, TX",cooling-focused,all_gi,10,1,25.49,0.32919999957084656,0.0,37384.6,8655.5,1.004,False
"San Antonio, TX",cooling-focused,all_gi,10,2,25.49,0.32919999957084656,0.0,37384.6,8655.5,1.075,False
"San Antonio, TX",cooling-focused,all_gi,10,3,25.49,0.32919999957084656,0.0,37384.6,8655.5,1.053,False
"San Antonio, TX",cooling-focused,all_gi,10,4,25.49,0.32919999957084656,0.0,37384.6,8655.5,0.956,False
"San Antonio, TX",cooling-focused,all_gi,10,5,25.49,0.32919999957084656,0.0,37384.6,8655.5,0.92,False
"San Antonio, TX",cooling-focused,all_gi,10,6,25.49,0.32919999957084656,0.0,37384.6,8655.5,0.935,False
"San Antonio, TX",cooling-focused,all_gi,10,7,25.49,0.32919999957084656,0.0,37384.6,8655.5,0.918,False
"San Antonio, TX",cooling-focused,all_gi,10,8,25.49,0.32919999957084656,0.0,37384.6,8655.5,0.916,False
"San Antonio, TX",cooling-focused,all_gi,10,9,25.49,0.32919999957084656,0.0,37384.6,8655.5,0.92,False
"San Antonio, TX",cooling-focused,all_gi,25,0,28.53,0.36629998683929443,0.0,93462.3,6583.8,0.944,False
"San Antonio, TX",cooling-focused,all_gi,25,1,28.53,0.36629998683929443,0.0,93462.3,6583.8,0.956,False
"San Antonio, TX",cooling-focused,all_gi,25,2,28.53,0.36629998683929443,0.0,93462.3,6583.8,1.026,False
"San Antonio, TX",cooling-focused,all_gi,25,3,28.53,0.36629998683929443,0.0,93462.3,6583.8,0.952,False
"San Antonio, TX",cooling-focused,all_gi,25,4,28.53,0.36629998683929443,0.0,93462.3,6583.8,0.942,False
"San Antonio, TX",cooling-focused,all_gi,25,5,28.53,0.36629998683929443,0.0,93462.3,6583.8,0.93,False
"San Antonio, TX",cooling-focused,all_gi,25,6,28.53,0.36629998683929443,0.0,93462.3,6583.8,0.931,False
"San Antonio, TX",cooling-focused,all_gi,25,7,28.53,0.36629998683929443,0.0,93462.3,6583.8,0.938,False
"San Antonio, TX",cooling-focused,all_gi,25,8,28.53,0.36629998683929443,0.0,93462.3,6583.8,0.944,False
"San Antonio, TX",cooling-focused,all_gi,25,9,28.53,0.36629998683929443,0.0,93462.3,6583.8,0.924,False
"San Antonio, TX",cooling-focused,all_gi,50,0,33.59,0.4302999973297119,0.0,186924.5,3826.3,1.085,False
"San Antonio, TX",cooling-focused,all_gi,50,1,33.59,0.4302999973297119,0.0,186924.5,3826.3,1.052,False
"San Antonio, TX",cooling-focused,all_gi,50,2,33.59,0.4302999973297119,0.0,186924.5,3826.3,1.046,False
"San Antonio, TX",cooling-focused,all_gi,50,3,33.59,0.4302999973297119,0.0,186924.5,3826.3,1.049,False
"San Antonio, TX",cooling-focused,all_gi,50,4,33.59,0.4302999973297119,0.0,186924.5,3826.3,1.045,False
"San Antonio, TX",cooling-focused,all_gi,50,5,33.59,0.430400013923645,0.0,186924.5,3826.3,1.052,False
"San Antonio, TX",cooling-focused,all_gi,50,6,33.59,0.4302999973297119,0.0,186924.5,3826.3,1.035,False
"San Antonio, TX",cooling-focused,all_gi,50,7,33.59,0.4302999973297119,0.0,186924.5,3826.3,1.053,False
"San Antonio, TX",cooling-focused,all_gi,50,8,33.59,0.4302999973297119,0.0,186924.5,3826.3,1.06,False
"San Antonio, TX",cooling-focused,all_gi,50,9,33.59,0.4302999973297119,0.0,186924.5,3826.3,1.058,False
"San Antonio, TX",cooling-focused,all_ff,10,0,23.63,0.3257000148296356,158.884,65423.0,10094.2,0.916,False
"San Antonio, TX",cooling-focused,all_ff,10,1,23.63,0.3257000148296356,158.884,65423.0,10094.2,0.896,False
"San Antonio, TX",cooling-focused,all_ff,10,2,23.63,0.3257000148296356,158.884,65423.0,10094.2,0.893,False
"San Antonio, TX",cooling-focused,all_ff,10,3,23.63,0.3257000148296356,158.884,65423.0,10094.2,0.892,False
"San Antonio, TX",cooling-focused,all_ff,10,4,23.63,0.3257000148296356,158.884,65423.0,10094.2,0.889,False
"San Antonio, TX",cooling-focused,all_ff,10,5,23.63,0.3257000148296356,158.884,65423.0,10094.2,0.891,False
"San Antonio, TX",cooling-focused,all_ff,10,6,23.63,0.3257000148296356,158.884,65423.0,10094.2,0.894,False
"San Antonio, TX",cooling-focused,all_ff,10,7,23.63,0.3257000148296356,158.884,65423.0,10094.2,0.897,False
"San Antonio, TX",cooling-focused,all_ff,10,8,23.63,0.3257000148296356,158.884,65423.0,10094.2,0.9,False
"San Antonio, TX",cooling-focused,all_ff,10,9,23.63,0.3257000148296356,158.884,65423.0,10094.2,0.894,False
"San Antonio, TX",cooling-focused,all_ff,25,0,23.88,0.35659998655319214,397.215,163559.0,9892.8,0.956,False
"San Antonio, TX",cooling-focused,all_ff,25,1,23.88,0.35659998655319214,397.215,163559.0,9892.8,0.96,False
"San Antonio, TX",cooling-focused,all_ff,25,2,23.88,0.35659998655319214,397.215,163559.0,9892.8,0.949,False
"San Antonio, TX",cooling-focused,all_ff,25,3,23.88,0.35659998655319214,397.215,163559.0,9892.8,0.949,False
"San Antonio, TX",cooling-focused,all_ff,25,4,23.88,0.35659998655319214,397.215,163559.0,9892.8,0.954,False
"San Antonio, TX",cooling-focused,all_ff,25,5,23.89,0.35659998655319214,397.215,163559.0,9884.8,0.952,False
"San Antonio, TX",cooling-focused,all_ff,25,6,23.88,0.35659998655319214,397.215,163559.0,9892.8,0.948,False
"San Antonio, TX",cooling-focused,all_ff,25,7,23.88,0.35659998655319214,397.215,163559.0,9892.8,0.962,False
"San Antonio, TX",cooling-focused,all_ff,25,8,23.89,0.35659998655319214,397.215,163559.0,9884.8,1.05,False
"San Antonio, TX",cooling-focused,all_ff,25,9,23.88,0.35659998655319214,397.215,163559.0,9892.8,1.116,False
"San Antonio, TX",cooling-focused,all_ff,50,0,24.3,0.4099999964237213,794.429,327117.9,9560.2,1.139,False
"San Antonio, TX",cooling-focused,all_ff,50,1,24.3,0.4099999964237213,794.429,327117.9,9560.2,1.111,False
"San Antonio, TX",cooling-focused,all_ff,50,2,24.3,0.4099999964237213,794.429,327117.9,9560.2,1.106,False
"San Antonio, TX",cooling-focused,all_ff,50,3,24.3,0.4099999964237213,794.429,327117.9,9560.2,1.088,False
"San Antonio, TX",cooling-focused,all_ff,50,4,24.3,0.4099000096321106,794.429,327117.9,9560.2,1.075,False
"San Antonio, TX",cooling-focused,all_ff,50,5,24.3,0.4099999964237213,794.429,327117.9,9560.2,1.089,False
"San Antonio, TX",cooling-focused,all_ff,50,6,24.3,0.4099999964237213,794.429,327117.9,9560.2,1.078,False
"San Antonio, TX",cooling-focused,all_ff,50,7,24.3,0.4099999964237213,794.429,327117.9,9560.2,1.126,False
"San Antonio, TX",cooling-focused,all_ff,50,8,24.3,0.4099999964237213,794.429,327117.9,9560.2,1.103,False
"San Antonio, TX",cooling-focused,all_ff,50,9,24.3,0.4099999964237213,794.429,327117.9,9560.2,1.113,False
"San Antonio, TX",cooling-focused,all_hd,10,0,23.18,0.30480000376701355,0.0,0.0,10463.1,0.96,False
"San Antonio, TX",cooling-focused,all_hd,10,1,23.18,0.30480000376701355,0.0,0.0,10463.1,0.91,False
"San Antonio, TX",cooling-focused,all_hd,10,2,23.18,0.30480000376701355,0.0,0.0,10463.1,0.914,False
"San Antonio, TX",cooling-focused,all_hd,10,3,23.18,0.30480000376701355,0.0,0.0,10463.1,0.914,False
"San Antonio, TX",cooling-focused,all_hd,10,4,23.18,0.30480000376701355,0.0,0.0,10463.1,0.927,False
"San Antonio, TX",cooling-focused,all_hd,10,5,23.18,0.30480000376701355,0.0,0.0,10463.1,0.917,False
"San Antonio, TX",cooling-focused,all_hd,10,6,23.18,0.30480000376701355,0.0,0.0,10463.1,0.922,False
"San Antonio, TX",cooling-focused,all_hd,10,7,23.18,0.30480000376701355,0.0,0.0,10463.1,0.929,False
"San Antonio, TX",cooling-focused,all_hd,10,8,23.18,0.30480000376701355,0.0,0.0,10463.1,0.938,False
"San Antonio, TX",cooling-focused,all_hd,10,9,23.18,0.30480000376701355,0.0,0.0,10463.1,0.923,False
"San Antonio, TX",cooling-focused,all_hd,25,0,22.75,0.3009999990463257,0.0,0.0,10823.6,0.977,False
"San Antonio, TX",cooling-focused,all_hd,25,1,22.75,0.3010999858379364,0.0,0.0,10823.6,0.974,False
"San Antonio, TX",cooling-focused,all_hd,25,2,22.75,0.3010999858379364,0.0,0.0,10823.6,0.963,False
"San Antonio, TX",cooling-focused,all_hd,25,3,22.75,0.3010999858379364,0.0,0.0,10823.6,0.961,False
"San Antonio, TX",cooling-focused,all_hd,25,4,22.75,0.3009999990463257,0.0,0.0,10823.6,0.968,False
"San Antonio, TX",cooling-focused,all_hd,25,5,22.75,0.3010999858379364,0.0,0.0,10823.6,0.988,False
"San Antonio, TX",cooling-focused,all_hd,25,6,22.75,0.3009999990463257,0.0,0.0,10823.6,1.054,False
"San Antonio, TX",cooling-focused,all_hd,25,7,22.75,0.3010999858379364,0.0,0.0,10823.6,0.978,False
"San Antonio, TX",cooling-focused,all_hd,25,8,22.75,0.3010999858379364,0.0,0.0,10823.6,0.952,False
"San Antonio, TX",cooling-focused,all_hd,25,9,22.75,0.3009999990463257,0.0,0.0,10823.6,0.965,False
"San Antonio, TX",cooling-focused,all_hd,50,0,22.03,0.29429998993873596,0.0,0.0,11444.7,1.062,False
"San Antonio, TX",cooling-focused,all_hd,50,1,22.03,0.29429998993873596,0.0,0.0,11444.7,1.111,False
"San Antonio, TX",cooling-focused,all_hd,50,2,22.03,0.29429998993873596,0.0,0.0,11444.7,1.048,False
"San Antonio, TX",cooling-focused,all_hd,50,3,22.03,0.29429998993873596,0.0,0.0,11444.7,1.036,False
"San Antonio, TX",cooling-focused,all_hd,50,4,22.03,0.29429998993873596,0.0,0.0,11444.7,1.07,False
"San Antonio, TX",cooling-focused,all_hd,50,5,22.03,0.29429998993873596,0.0,0.0,11444.7,1.079,False
"San Antonio, TX",cooling-focused,all_hd,50,6,22.03,0.29429998993873596,0.0,0.0,11444.7,1.056,False
"San Antonio, TX",cooling-focused,all_hd,50,7,22.03,0.29429998993873596,0.0,0.0,11444.7,1.121,False
"San Antonio, TX",cooling-focused,all_hd,50,8,22.03,0.29429998993873596,0.0,0.0,11444.7,1.103,False
"San Antonio, TX",cooling-focused,all_hd,50,9,22.03,0.29429998993873596,0.0,0.0,11444.7,1.082,False
"San Antonio, TX",undersupply-focused,all_gi,10,0,25.5,0.3294000029563904,0.0,37384.6,8648.1,0.87,True
"San Antonio, TX",undersupply-focused,all_gi,10,1,25.5,0.3294000029563904,0.0,37384.6,8648.1,0.86,True
"San Antonio, TX",undersupply-focused,all_gi,10,2,25.5,0.3294000029563904,0.0,37384.6,8648.1,0.892,True
"San Antonio, TX",undersupply-focused,all_gi,10,3,25.5,0.3294000029563904,0.0,37384.6,8648.1,0.911,True
"San Antonio, TX",undersupply-focused,all_gi,10,4,25.5,0.3294000029563904,0.0,37384.6,8648.1,0.878,True
"San Antonio, TX",undersupply-focused,all_gi,10,5,25.5,0.3294000029563904,0.0,37384.6,8648.1,0.909,True
"San Antonio, TX",undersupply-focused,all_gi,10,6,25.5,0.3294000029563904,0.0,37384.6,8648.1,0.898,True
"San Antonio, TX",undersupply-focused,all_gi,10,7,25.5,0.3294000029563904,0.0,37384.6,8648.1,0.885,True
"San Antonio, TX",undersupply-focused,all_gi,10,8,25.5,0.3294000029563904,0.0,37384.6,8648.1,0.886,True
"San Antonio, TX",undersupply-focused,all_gi,10,9,25.5,0.3294999897480011,0.0,37384.6,8648.1,0.945,True
"San Antonio, TX",undersupply-focused,all_gi,25,0,28.52,0.3653999865055084,0.0,93462.3,6590.1,0.89,True
"San Antonio, TX",undersupply-focused,all_gi,25,1,28.52,0.3653999865055084,0.0,93462.3,6590.1,0.89,True
"San Antonio, TX",undersupply-focused,all_gi,25,2,28.52,0.3653999865055084,0.0,93462.3,6590.1,0.9,True
"San Antonio, TX",undersupply-focused,all_gi,25,3,28.52,0.3653999865055084,0.0,93462.3,6590.1,0.886,True
"San Antonio, TX",undersupply-focused,all_gi,25,4,28.52,0.3653999865055084,0.0,93462.3,6590.1,0.895,True
